"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"269","Kevon Looney","PF","19","GSW","5","0","4.2","0.8","1.4",".571","0.2","0.4",".500","0.6","1.0",".600",".643","0.0","0.0",".000","0.8","1.2","2.0","0.0","0.0","0.0","0.2","0.4","1.8","1","18.6",".643",".286",".000","21.8","29.1","25.6","0.0","0.0","0.0","12.5","16.5","0.1","0.0","0.1",".192","-1.2","-8.2","-9.5","0.0","0","0","0","1","0"
"270","Brook Lopez","C","27","BRK","73","73","33.7","8.1","15.8",".511","0.0","0.2",".143","8.1","15.7",".515",".512","4.3","5.5",".787","2.8","5.1","7.8","2.0","0.8","1.7","2.4","2.9","20.6","0","21.7",".562",".012",".348","9.2","17.2","13.1","10.8","1.2","4.1","11.6","27.3","4.5","1.7","6.2",".121","1.1","0.2","1.3","2.1","0","0","0","0","1"
"271","Robin Lopez","C","27","NYK","82","82","27.1","4.4","8.1",".539","0.0","0.0",".000","4.4","8.1",".540",".539","1.6","2.0",".795","3.3","4.1","7.3","1.4","0.2","1.6","1.6","2.2","10.3","0","17.6",".574",".002",".243","13.4","16.2","14.8","8.5","0.4","4.4","15.4","17.7","3.7","2.1","5.8",".126","0.1","1.3","1.4","1.9","0","0","0","0","1"
"272","Kevin Love","PF","27","CLE","77","77","31.5","5.3","12.7",".419","2.1","5.7",".360","3.3","7.0",".467",".499","3.4","4.1",".822","1.9","8.0","9.9","2.4","0.8","0.5","1.8","2.1","16.0","0","19.0",".553",".449",".321","7.0","28.4","17.8","12.2","1.2","1.4","11.3","23.4","4.7","3.8","8.5",".169","1.7","0.9","2.5","2.8","0","0","0","1","1"
"273","Kyle Lowry","PG","29","TOR","77","77","37.0","6.6","15.6",".427","2.8","7.1",".388","3.9","8.5",".461",".516","5.2","6.4",".811","0.7","4.0","4.7","6.4","2.1","0.4","2.9","2.7","21.2","1","22.2",".578",".457",".410","2.2","12.3","7.3","29.9","2.9","1.0","13.7","26.1","8.0","3.7","11.6",".196","6.2","0.6","6.8","6.3","1","0","0","0","0"
"274","Trey Lyles","PF","20","UTA","80","33","17.3","2.4","5.5",".438","0.6","1.6",".383","1.8","3.9",".461",".494","0.7","1.0",".695","0.7","3.0","3.7","0.7","0.3","0.2","0.8","1.4","6.1","1","11.6",".517",".294",".188","5.0","20.2","12.6","7.1","1.0","1.1","12.1","17.9","0.6","1.7","2.3",".079","-2.4","-0.4","-2.8","-0.3","0","0","0","1","0"
"275","Shelvin Mack","PG","25","TOT","52","27","20.3","3.5","8.0",".439","0.8","2.4",".312","2.8","5.6",".493",".486","0.9","1.2",".738","0.3","2.2","2.5","3.6","0.7","0.1","1.8","1.4","8.6","1","13.6",".507",".301",".147","1.4","12.5","7.0","30.6","1.7","0.2","17.7","23.3","0.2","1.2","1.3",".061","-0.5","-0.8","-1.2","0.2","1","0","0","0","0"
"276","Ian Mahinmi","C","29","IND","71","71","25.6","3.7","6.3",".589","0.0","0.0",".000","3.7","6.3",".589",".589","1.9","3.2",".587","1.9","5.2","7.1","1.5","0.9","1.1","1.4","3.1","9.3","0","16.6",".603",".000",".502","8.3","22.1","15.3","8.9","1.8","3.3","15.5","15.7","2.9","3.3","6.2",".163","-0.9","3.3","2.4","2.0","0","0","0","0","1"
"277","Devyn Marble","SG","23","ORL","28","0","8.9","0.8","2.5",".296","0.3","1.1",".250","0.5","1.4",".333",".352","0.4","0.9",".417","0.2","1.1","1.4","0.4","0.5","0.0","0.3","0.9","2.1","0","5.2",".368",".451",".338","2.6","14.4","8.5","6.6","2.6","0.3","7.9","15.7","-0.4","0.3","-0.1","-0.026","-4.8","-0.6","-5.5","-0.2","0","1","1","0","0"
"278","Boban Marjanovic","C","27","SAS","54","4","9.4","1.9","3.2",".603","0.0","0.0",".000","1.9","3.2",".603",".603","1.6","2.1",".763","1.4","2.2","3.6","0.4","0.2","0.4","0.5","1.0","5.5","0","27.7",".662",".000",".655","16.9","26.2","21.7","6.6","1.2","3.5","11.5","22.8","2.3","1.2","3.4",".325","2.7","0.9","3.6","0.7","0","0","0","0","1"
"279","Kendall Marshall","PG","24","PHI","30","6","13.3","1.4","3.9",".364","0.5","1.6",".327","0.9","2.3",".391",".432","0.3","0.4",".692","0.1","0.9","0.9","2.4","0.5","0.1","1.4","1.0","3.7","0","6.7",".449",".415",".110","0.5","7.3","3.8","28.4","2.0","0.4","25.8","18.3","-0.7","0.1","-0.5","-0.064","-5.5","-3.3","-8.8","-0.7","1","0","0","0","0"
"280","Jarell Martin","PF","21","MEM","27","0","14.1","2.0","4.3",".466","0.0","0.1",".000","2.0","4.2",".474",".466","1.7","2.3",".726","1.4","1.7","3.2","0.6","0.3","0.3","0.7","2.1","5.7","1","14.0",".534",".017",".534","11.2","14.7","12.9","6.4","1.1","1.7","11.7","19.2","0.5","0.2","0.8",".100","-1.6","-1.6","-3.2","-0.1","0","0","0","1","0"
"281","Kevin Martin","SG","32","TOT","55","13","19.9","2.8","7.6",".372","0.9","2.5",".360","1.9","5.1",".378",".431","2.8","3.1",".890","0.3","1.7","2.0","1.1","0.5","0.1","1.0","1.5","9.3","0","11.5",".520",".325",".411","1.5","10.0","5.8","8.2","1.2","0.2","9.8","22.6","0.7","0.5","1.2",".054","-1.4","-3.1","-4.5","-0.7","0","1","1","0","0"
"282","Wesley Matthews","SG","29","DAL","78","78","33.9","4.2","10.9",".388","2.4","6.7",".360","1.8","4.2",".432",".498","1.6","1.9",".863","0.3","2.7","3.1","1.9","1.0","0.2","1.0","2.3","12.5","0","10.9",".532",".615",".171","1.1","8.8","4.9","8.9","1.5","0.5","7.8","17.2","1.9","1.8","3.7",".067","0.8","-0.3","0.5","1.6","0","1","1","0","0"
"283","O.J. Mayo","SG","28","MIL","41","24","26.6","2.9","7.8",".371","1.3","4.0",".321","1.6","3.9",".421",".452","0.8","1.0",".775","0.3","2.2","2.6","2.9","1.2","0.2","1.8","3.1","7.8","0","7.7",".474",".505",".125","1.4","9.6","5.5","15.8","2.2","0.6","17.5","17.0","-0.7","0.6","-0.1","-0.005","-2.0","-1.5","-3.5","-0.4","1","1","0","0","0"
"284","Luc Mbah a Moute","PF","29","LAC","75","61","17.0","1.3","2.8",".454","0.2","0.5",".325","1.1","2.2",".485",".486","0.4","0.8",".526","0.8","1.5","2.3","0.4","0.6","0.3","0.5","1.3","3.1","1","7.3",".498",".193",".275","5.2","9.4","7.3","3.3","1.7","1.2","12.8","9.4","0.2","1.3","1.6",".059","-3.0","1.5","-1.6","0.1","0","0","0","0","0"
"285","James Michael McAdoo","PF","23","GSW","41","1","6.4","1.1","2.0",".536","0.0","0.0",".500","1.1","2.0",".537",".542","0.6","1.2",".531","0.7","0.7","1.4","0.4","0.2","0.2","0.4","1.0","2.9","0","15.9",".554",".024",".583","13.1","10.9","11.9","9.2","1.8","2.2","13.2","20.1","0.5","0.3","0.8",".146","-0.9","-0.3","-1.1","0.1","0","0","0","1","0"
"286","Ray McCallum","PG","24","TOT","41","6","11.6","1.3","3.6",".377","0.4","1.0",".357","1.0","2.5",".385",".428","0.3","0.4",".800","0.2","1.0","1.1","1.5","0.3","0.2","0.6","0.7","3.3","1","9.1",".449",".288",".103","1.9","9.3","5.6","18.5","1.3","1.2","13.6","16.8","-0.2","0.5","0.3",".034","-2.9","-0.8","-3.8","-0.2","1","0","0","0","0"
"287","C.J. McCollum","SG","24","POR","80","80","34.8","8.0","17.9",".448","2.5","5.9",".417","5.6","12.0",".463",".517","2.3","2.8",".827","0.6","2.7","3.2","4.3","1.2","0.3","2.5","2.3","20.8","0","17.7",".544",".330",".158","1.8","8.3","5.0","21.6","1.7","0.6","11.4","27.1","4.4","1.7","6.0",".104","2.5","-2.0","0.4","1.7","1","1","0","0","0"
"288","T.J. McConnell","PG","23","PHI","81","17","19.8","2.7","5.7",".470","0.4","1.1",".348","2.3","4.6",".499",".503","0.3","0.5",".634","0.5","2.6","3.1","4.5","1.2","0.1","1.7","1.4","6.1","0","14.5",".511",".192",".088","2.8","14.5","8.5","37.2","2.9","0.5","22.5","17.0","0.6","1.4","1.9",".058","-1.7","-0.4","-2.1","0.0","1","0","0","0","0"
"289","Chris McCullough","PF","20","BRK","24","4","15.1","1.8","4.5",".404","0.5","1.4",".382","1.3","3.1",".413",".463","0.5","1.0",".478","1.0","1.8","2.8","0.4","1.2","0.5","0.6","1.6","4.7","1","12.2",".470",".312",".211","7.6","13.6","10.5","3.7","3.9","2.7","11.2","16.5","-0.1","0.4","0.3",".043","-2.1","1.1","-1.0","0.1","0","0","0","1","0"
"290","K.J. McDaniels","SF","22","HOU","37","1","6.4","0.8","1.9",".403","0.2","0.7",".280","0.6","1.3",".468",".451","0.6","0.8",".800","0.4","0.7","1.1","0.3","0.2","0.2","0.5","0.8","2.4","1","10.6",".522",".347",".417","7.5","12.3","9.9","6.5","1.5","2.1","16.6","18.7","0.1","0.1","0.2",".043","-3.1","-1.9","-5.0","-0.2","0","0","1","0","0"
"291","Doug McDermott","SF","24","CHI","81","4","23.0","3.6","8.0",".452","1.4","3.2",".425","2.2","4.8",".470",".537","0.9","1.0",".857","0.5","2.0","2.4","0.7","0.2","0.1","0.7","1.6","9.4","1","10.9",".561",".402",".130","2.1","8.8","5.5","5.0","0.4","0.2","7.2","17.3","2.1","0.7","2.8",".073","-0.3","-2.8","-3.1","-0.5","0","0","1","0","0"
"292","Mitch McGary","PF","23","OKC","20","0","3.6","0.6","1.2",".478","0.0","0.2",".000","0.6","1.0",".579",".478","0.2","0.5",".400","0.2","0.7","0.9","0.2","0.1","0.1","0.4","0.5","1.3","1","7.4",".474",".174",".435","6.4","20.1","13.6","6.0","0.7","2.1","20.3","20.4","-0.1","0.1","0.0","-0.018","-6.2","-1.5","-7.7","-0.1","0","0","0","1","1"
"293","JaVale McGee","C","28","DAL","34","2","10.9","2.3","3.9",".575","0.0","0.0",".000","2.3","3.9",".579",".575","0.5","1.1",".500","1.6","2.4","3.9","0.1","0.1","0.8","0.6","1.4","5.1","1","19.9",".574",".007",".269","15.8","23.7","19.7","1.5","0.7","5.9","12.3","21.1","0.6","0.5","1.1",".146","-2.9","-0.6","-3.5","-0.1","0","0","0","0","1"
"294","Ben McLemore","SG","22","SAC","68","53","21.2","2.9","6.7",".429","1.0","2.7",".362","1.9","4.0",".474",".502","1.1","1.5",".718","0.5","1.7","2.2","1.2","0.8","0.1","1.5","2.1","7.8","1","8.6",".531",".407",".226","2.6","8.5","5.6","7.9","1.7","0.6","16.5","17.6","-0.4","0.7","0.3",".010","-2.0","-1.2","-3.2","-0.4","0","1","0","0","0"
"295","Jordan McRae","PG","24","TOT","22","1","8.9","1.5","3.5",".436","0.5","1.0",".455","1.1","2.5",".429",".500","1.0","1.3",".750","0.2","0.7","0.9","1.1","0.1","0.0","0.7","0.8","4.5","1","14.2",".548",".282",".359","2.3","9.2","5.7","20.9","0.7","0.4","14.2","23.9","0.2","0.1","0.4",".087","-0.9","-3.3","-4.3","-0.1","0","1","0","0","0"
"296","Josh McRoberts","PF","28","MIA","42","1","14.2","1.3","3.5",".372","0.3","1.2",".245","1.0","2.4",".434",".412","0.7","1.0",".700","0.5","2.0","2.5","1.9","0.4","0.2","0.7","1.6","3.6","1","9.9",".453",".331",".270","4.3","15.3","10.0","19.4","1.6","0.9","15.3","15.0","0.1","0.7","0.8",".064","-1.9","0.6","-1.4","0.1","0","0","0","1","1"
"297","Jodie Meeks","SG","28","DET","3","0","14.3","2.3","6.7",".350","1.3","3.0",".444","1.0","3.7",".273",".450","1.3","1.3","1.000","0.3","1.3","1.7","1.0","0.0","0.0","0.3","0.7","7.3","1","13.5",".506",".450",".200","2.4","10.6","6.3","11.3","0.0","0.0","4.4","23.1","0.1","0.0","0.1",".107","0.1","-4.2","-4.1","0.0","0","1","0","0","0"
"298","Salah Mejri","C","29","DAL","34","6","11.7","1.4","2.3",".628","0.0","0.0",".000","1.4","2.3",".636",".628","0.8","1.4",".587","1.2","2.4","3.6","0.3","0.2","1.1","0.7","1.6","3.7","0","16.8",".636",".013",".590","11.4","22.6","17.0","3.9","1.0","7.6","19.0","14.0","0.6","0.7","1.3",".156","-2.6","3.7","1.1","0.3","0","0","0","0","1"
"299","Jordan Mickey","PF","21","BOS","16","0","3.6","0.5","1.4",".364","0.0","0.0",".000","0.5","1.4",".364",".364","0.3","0.6",".500","0.4","0.4","0.8","0.1","0.0","0.7","0.1","0.3","1.3","0","15.3",".398",".000",".455","11.0","13.3","12.1","2.6","0.0","15.1","3.6","20.5","0.0","0.1","0.1",".068","-7.3","4.1","-3.2","0.0","0","0","0","1","0"
"300","Khris Middleton","SG","24","MIL","79","79","36.1","6.4","14.5",".444","1.8","4.6",".396","4.6","9.9",".466",".507","3.5","3.9",".888","0.6","3.3","3.8","4.2","1.7","0.2","2.3","2.6","18.2","0","16.8",".560",".316",".273","1.8","10.2","6.0","18.9","2.3","0.6","12.3","23.0","4.3","1.8","6.1",".103","2.2","-1.6","0.6","1.9","0","1","1","0","0"
"301","C.J. Miles","SF","28","IND","64","24","22.9","4.0","9.9",".409","2.2","6.0",".367","1.8","3.9",".474",".521","1.5","1.9",".750","0.4","2.3","2.7","1.0","0.8","0.5","1.1","2.2","11.8","1","14.0",".547",".610",".196","1.9","11.1","6.5","7.0","1.8","1.6","9.2","22.8","1.2","1.9","3.1",".103","1.0","-1.2","-0.2","0.7","0","1","1","0","0"
"302","Andre Miller","PG","39","TOT","39","4","11.8","1.5","2.7",".557","0.1","0.2",".250","1.5","2.5",".582",".566","0.6","0.8",".750","0.3","1.0","1.3","2.2","0.4","0.0","0.9","1.2","3.7","0","13.4",".600",".075",".302","3.1","9.5","6.4","28.3","1.8","0.0","23.6","15.4","0.6","0.4","1.0",".100","-1.1","-1.8","-2.9","-0.1","1","1","0","0","0"
"303","Mike Miller","SF","35","DEN","47","2","7.9","0.5","1.3",".355","0.4","1.1",".365","0.1","0.2",".300",".508","0.0","0.0",".000","0.1","1.0","1.1","0.9","0.3","0.1","0.4","1.1","1.3","0","6.5",".508",".839",".000","1.8","14.2","7.9","14.9","1.7","0.9","21.5","9.3","0.1","0.3","0.3",".040","-2.5","-0.3","-2.7","-0.1","0","1","1","0","0"
"304","Patrick Mills","PG","27","SAS","81","3","20.5","3.2","7.6",".425","1.5","4.0",".384","1.7","3.6",".469",".525","0.6","0.7",".810","0.3","1.6","2.0","2.8","0.7","0.1","0.9","1.3","8.5","0","14.6",".541",".523",".095","1.9","8.7","5.4","20.1","1.8","0.3","10.7","19.7","2.2","2.6","4.8",".139","2.1","-0.4","1.7","1.6","0","0","0","0","0"
"305","Elijah Millsap","SG","28","UTA","20","0","8.7","0.6","2.0",".282","0.1","0.6",".083","0.5","1.4",".370",".295","0.7","0.9",".722","0.3","1.5","1.8","1.0","0.4","0.2","0.5","1.7","1.8","0","6.5",".384",".308",".462","4.1","19.5","11.8","16.2","2.1","1.5","16.1","14.9","-0.2","0.3","0.1",".033","-4.6","1.8","-2.8","0.0","0","1","1","0","0"
"306","Paul Millsap","PF","30","ATL","81","81","32.7","6.2","13.2",".470","0.9","2.9",".319","5.3","10.3",".512",".505","3.8","5.0",".757","2.4","6.6","9.0","3.3","1.8","1.7","2.4","2.9","17.1","1","21.3",".556",".218",".383","8.4","21.5","15.1","16.4","2.7","4.1","13.3","24.3","4.1","6.0","10.1",".183","1.1","4.2","5.3","4.9","0","0","0","1","1"
"307","Nikola Mirotic","PF","24","CHI","66","38","24.9","3.8","9.2",".407","2.0","5.2",".390","1.7","4.0",".430",".518","2.2","2.7",".807","0.9","4.6","5.5","1.5","0.9","0.7","1.5","2.3","11.8","1","15.6",".564",".568",".297","3.8","19.1","11.6","9.4","1.8","2.0","12.9","21.1","1.8","2.2","3.9",".115","1.1","0.1","1.2","1.3","0","0","1","1","0"
"308","Nazr Mohammed","C","38","OKC","5","0","3.8","0.6","1.0",".600","0.0","0.0",".000","0.6","1.0",".600",".600","0.4","0.4","1.000","0.2","0.6","0.8","0.0","0.0","0.0","0.6","0.8","1.6","0","6.0",".680",".000",".400","6.1","16.3","11.5","0.0","0.0","0.0","33.8","19.9","0.0","0.0","0.0","-0.009","-7.4","-5.9","-13.2","-0.1","0","0","0","0","1"
"309","Greg Monroe","C","25","MIL","79","67","29.3","6.2","11.9",".522","0.0","0.0",".000","6.2","11.9",".522",".522","2.9","3.9",".740","2.8","6.1","8.8","2.3","0.9","0.8","1.6","2.1","15.3","1","21.8",".562",".001",".327","10.9","23.4","17.2","13.2","1.6","2.5","10.7","23.5","5.0","2.4","7.5",".155","1.3","0.2","1.5","2.1","0","0","0","1","1"
"310","Luis Montero","SG","22","POR","12","0","3.5","0.4","1.6",".263","0.1","0.8",".111","0.3","0.8",".400",".289","0.3","0.3",".750","0.0","0.3","0.3","0.1","0.0","0.0","0.3","0.1","1.2","0","-2.7",".337",".474",".211","0.0","10.3","5.2","3.5","0.0","0.0","16.2","25.7","-0.2","0.0","-0.2","-0.238","-11.0","-5.9","-16.9","-0.2","0","0","1","0","0"
"311","E'Twaun Moore","SG","26","CHI","59","22","21.4","3.2","6.6",".481","0.8","1.8",".452","2.4","4.8",".491",".541","0.4","0.6",".629","0.3","1.9","2.3","1.7","0.6","0.3","0.9","1.7","7.5","0","11.4",".548",".267",".090","1.6","9.3","5.5","12.1","1.5","1.0","11.6","15.9","0.9","1.0","1.8",".070","-1.1","-0.7","-1.8","0.1","1","1","0","0","0"
"312","Eric Moreland","PF","24","SAC","8","0","6.0","0.4","0.8",".500","0.0","0.0",".000","0.4","0.8",".500",".500","0.3","0.5",".500","0.4","1.0","1.4","0.1","0.0","0.5","0.4","0.5","1.0","0","7.4",".515",".000",".667","6.8","17.9","12.4","2.7","0.0","6.7","27.9","9.5","0.0","0.0","0.0",".012","-6.5","1.9","-4.5","0.0","0","0","0","1","0"
"313","Marcus Morris","SF","26","DET","80","80","35.7","5.1","11.8",".434","1.4","3.7",".362","3.8","8.1",".467",".491","2.5","3.4",".749","1.1","3.9","5.1","2.5","0.8","0.3","1.8","2.1","14.1","0","12.7",".531",".315",".287","3.3","12.4","7.7","11.0","1.2","0.6","11.6","18.4","2.9","2.5","5.4",".091","0.2","0.5","0.7","2.0","0","0","1","1","0"
"314","Markieff Morris","PF","26","TOT","64","45","25.5","4.8","11.2",".425","0.7","2.4",".303","4.0","8.8",".458",".458","1.7","2.3",".735","1.1","4.4","5.5","1.9","0.9","0.5","2.1","2.9","12.0","0","12.2",".489",".216",".205","4.8","19.3","11.9","12.7","1.7","1.7","14.7","24.2","-1.2","1.7","0.5",".015","-2.9","0.1","-2.8","-0.3","0","0","0","1","1"
"315","Anthony Morrow","SG","30","OKC","68","6","13.6","2.0","4.9",".408","1.2","3.0",".387","0.8","1.9",".442",".527","0.4","0.6",".744","0.1","0.8","0.9","0.4","0.3","0.1","0.3","0.9","5.6","1","10.7",".543",".613",".117","1.2","5.8","3.6","3.7","1.2","0.4","4.6","16.9","1.4","0.5","1.9",".097","0.5","-3.2","-2.7","-0.2","0","1","1","0","0"
"316","Donatas Motiejunas","PF","25","HOU","37","22","14.8","2.4","5.5",".439","0.4","1.5",".281","2.0","4.0",".500",".478","0.9","1.4",".642","1.0","1.9","2.9","1.1","0.5","0.1","1.2","1.9","6.2","0","11.3",".504",".278",".259","7.4","14.6","11.0","12.2","1.5","0.8","16.2","21.4","0.0","0.3","0.3",".026","-2.5","-1.9","-4.3","-0.3","0","0","1","1","0"
"317","Timofey Mozgov","C","29","CLE","76","48","17.4","2.7","4.7",".565","0.0","0.1",".143","2.7","4.6",".574",".567","0.9","1.3",".716","1.4","3.0","4.4","0.4","0.3","0.8","0.9","2.1","6.3","0","14.6",".593",".019",".265","9.5","19.2","14.4","3.9","0.9","3.5","15.0","16.1","1.8","1.9","3.7",".133","-2.2","1.0","-1.2","0.3","0","0","0","0","1"
"318","Emmanuel Mudiay","PG","19","DEN","68","66","30.4","4.8","13.3",".364","1.1","3.4",".319","3.8","9.9",".379",".404","2.1","3.1",".670","0.5","2.9","3.4","5.5","1.0","0.5","3.2","2.1","12.8","1","9.9",".437",".256",".231","1.7","10.9","6.2","29.0","1.6","1.4","17.9","25.7","-3.3","1.2","-2.1","-0.049","-3.1","-1.2","-4.3","-1.2","1","0","0","0","0"
"319","Shabazz Muhammad","SF","23","MIN","82","0","20.5","3.9","8.3",".465","0.5","1.9",".289","3.3","6.5",".516",".498","2.3","3.0",".764","1.2","2.0","3.3","0.6","0.3","0.1","0.9","1.1","10.5","1","15.2",".548",".223",".355","7.0","11.4","9.2","5.2","0.7","0.3","8.2","22.8","2.6","0.2","2.7",".077","0.0","-4.2","-4.2","-0.9","0","1","1","0","0"
"320","Xavier Munford","SG","23","MEM","14","0","17.4","2.3","5.5",".416","0.6","1.6",".391","1.6","3.9",".426",".474","0.5","1.0",".500","0.2","2.0","2.2","1.6","0.9","0.2","1.1","1.8","5.7","0","9.9",".481",".299",".182","1.3","13.7","7.2","14.3","2.7","1.1","15.3","18.0","-0.2","0.2","0.1",".017","-2.9","-0.1","-3.1","-0.1","0","1","0","0","0"
"321","Mike Muscala","C","24","ATL","60","0","9.4","1.3","2.5",".500","0.2","0.7",".308","1.1","1.9",".566",".539","0.5","0.7",".795","0.6","1.3","2.0","0.6","0.2","0.5","0.5","1.2","3.3","1","13.6",".576",".257",".257","7.5","14.9","11.3","9.1","1.1","3.8","13.8","15.5","0.7","0.9","1.6",".136","-2.0","1.5","-0.5","0.2","0","0","0","1","1"
"322","Larry Nance Jr.","PF","23","LAL","63","22","20.1","2.5","4.8",".527","0.0","0.2",".100","2.5","4.6",".541",".528","0.5","0.7",".681","1.6","3.3","5.0","0.7","0.9","0.4","0.7","2.0","5.5","0","13.4",".544",".033",".157","8.3","18.6","13.3","5.7","2.1","1.4","11.3","12.6","1.3","0.9","2.2",".083","-2.0","0.6","-1.4","0.2","0","0","0","1","0"
"323","Shabazz Napier","PG","24","ORL","55","0","10.9","1.2","3.7",".338","0.6","1.9",".327","0.6","1.8",".351",".423","0.6","0.8",".733","0.2","0.8","1.0","1.8","0.4","0.0","0.8","0.7","3.7","1","9.6",".460",".517",".224","1.6","8.6","5.1","23.1","1.9","0.1","17.2","19.7","-0.3","0.4","0.1",".004","-2.3","-2.6","-4.9","-0.4","1","0","0","0","0"
"324","Gary Neal","SG","31","WAS","40","2","20.2","3.8","8.1",".465","1.0","2.5",".410","2.8","5.6",".489",".528","1.2","1.4",".855","0.3","1.8","2.1","1.2","0.5","0.0","0.7","1.4","9.8","0","13.5",".558",".308",".169","1.5","10.2","5.8","9.2","1.2","0.1","7.7","20.5","0.9","0.5","1.4",".085","-0.5","-2.3","-2.8","-0.2","1","1","0","0","0"
"325","Jameer Nelson","PG","33","DEN","39","15","26.6","2.9","7.9",".368","1.1","3.7",".299","1.8","4.2",".429",".438","0.8","0.9",".857","0.5","2.5","2.9","4.9","0.6","0.1","1.7","2.6","7.7","0","9.5",".464",".469",".114","2.0","10.4","6.2","27.3","1.2","0.4","17.0","16.4","0.1","0.4","0.5",".024","-1.2","-1.9","-3.1","-0.3","1","0","0","0","0"
"326","Raul Neto","PG","23","UTA","81","53","18.5","2.2","5.2",".431","0.8","2.0",".395","1.4","3.2",".453",".507","0.6","0.9",".743","0.2","1.3","1.5","2.1","0.8","0.0","1.3","1.5","5.9","0","10.2",".530",".388",".167","1.3","8.0","4.7","18.7","2.2","0.1","19.5","17.2","0.2","1.6","1.8",".058","-1.6","-0.7","-2.3","-0.1","1","0","0","0","0"
"327","Andrew Nicholson","PF","26","ORL","56","0","14.7","2.6","5.5",".471","0.7","2.0",".360","1.9","3.5",".536",".537","0.9","1.2",".785","0.6","3.0","3.6","0.4","0.2","0.4","0.7","1.2","6.9","0","14.8",".567",".368",".210","4.5","22.8","13.5","4.8","0.6","2.2","10.8","20.4","0.8","0.8","1.6",".092","-1.7","-2.0","-3.7","-0.4","0","0","0","1","0"
"328","Joakim Noah","C","30","CHI","29","2","21.9","1.8","4.6",".383","0.0","0.0",".000","1.8","4.6",".386",".383","0.8","1.6",".489","3.0","5.8","8.8","3.8","0.6","1.0","1.8","2.7","4.3","0","14.1",".406",".008",".338","14.7","27.3","21.1","24.2","1.4","3.3","25.4","14.2","0.0","1.1","1.1",".079","-2.3","4.3","1.9","0.6","0","0","0","1","1"
"329","Nerlens Noel","C","21","PHI","67","62","29.3","4.6","8.8",".521","0.0","0.0",".500","4.6","8.7",".521",".522","2.0","3.4",".590","2.3","5.8","8.1","1.8","1.8","1.5","2.4","2.9","11.1","1","16.2",".544",".003",".387","8.2","22.2","15.0","10.5","2.9","3.9","18.7","18.8","0.3","2.8","3.0",".074","-2.7","3.4","0.7","1.3","0","0","0","1","1"
"330","Lucas Nogueira","C","23","TOR","29","1","7.8","1.0","1.5",".636","0.0","0.1",".333","0.9","1.4",".659",".648","0.3","0.5",".533","0.6","1.0","1.6","0.2","0.4","0.4","0.4","1.0","2.2","1","15.6",".642",".068",".341","9.3","14.0","11.7","4.9","2.8","4.4","17.9","12.4","0.3","0.4","0.7",".154","-0.4","2.9","2.6","0.3","0","0","0","0","1"
"331","Steve Novak","PF","32","TOT","10","0","4.4","0.8","1.8",".444","0.7","1.5",".467","0.1","0.3",".333",".639","0.1","0.1","1.000","0.0","0.5","0.5","0.0","0.0","0.0","0.1","0.3","2.4","1","14.4",".651",".833",".056","0.0","12.0","6.2","0.0","0.0","0.0","5.1","19.2","0.1","0.0","0.1",".121","1.3","-8.0","-6.6","-0.1","0","0","1","1","0"
"332","Dirk Nowitzki","PF","37","DAL","75","75","31.5","6.6","14.8",".448","1.7","4.6",".368","5.0","10.3",".483",".504","3.3","3.7",".893","0.7","5.8","6.5","1.8","0.7","0.7","1.1","2.1","18.3","1","19.0",".555",".308",".252","2.4","20.3","11.4","10.1","1.1","1.8","6.4","25.5","4.2","2.6","6.8",".138","1.2","-0.3","0.9","1.7","0","0","0","1","1"
"333","Jusuf Nurkic","C","21","DEN","32","3","17.1","3.2","7.6",".417","0.0","0.1",".000","3.2","7.5",".423",".417","1.9","3.1",".616","2.0","3.4","5.5","1.3","0.8","1.4","1.7","2.8","8.2","1","15.9",".460",".012",".409","12.9","22.7","17.7","12.3","2.2","6.5","16.1","27.2","-0.5","0.9","0.4",".031","-4.1","2.8","-1.3","0.1","0","0","0","0","1"
"334","J.J. O'Brien","SF","23","UTA","2","0","3.0","0.0","0.5",".000","0.0","0.0",".000","0.0","0.5",".000",".000","0.0","0.0",".000","0.0","0.5","0.5","0.0","0.5","0.0","0.0","0.5","0.0","1","1.3",".000",".000",".000","0.0","19.4","9.7","0.0","8.8","0.0","0.0","7.7","0.0","0.0","0.0","-0.028","-10.2","5.5","-4.7","0.0","0","0","0","0","0"
"335","Johnny O'Bryant","PF","22","MIL","66","4","13.0","1.3","3.2",".411","0.0","0.0","1.000","1.3","3.2",".409",".414","0.4","0.6",".675","1.0","1.7","2.7","0.5","0.3","0.1","0.5","1.5","3.0","0","7.4",".441",".005",".191","8.7","14.7","11.7","5.4","1.1","0.8","12.0","13.5","-0.2","0.4","0.3",".014","-4.3","-1.7","-6.0","-0.9","0","0","0","1","0"
